time_sec,condition,raw_bpm,smoothed_bpm,heart_interval_sec,heart_scale,stimulus_bpm,stimulus_interval_sec,send_sound_to_sc
0.8366193771362305,heart_0.75x,78,78.0,0.7692307692307693,0.75,58.5,1.0256410256410255,True
1.8575732707977295,heart_0.75x,78,78.0,0.7692307692307693,0.75,58.5,1.0256410256410255,True
2.8774573802948,heart_0.75x,78,78.0,0.7692307692307693,0.75,58.5,1.0256410256410255,True
3.8357625007629395,heart_0.75x,78,78.0,0.7692307692307693,0.75,58.5,1.0256410256410255,True
4.917341947555542,heart_0.75x,76,77.7,0.7722007722007722,0.75,58.275000000000006,1.0296010296010294,True
5.877897024154663,heart_0.75x,76,77.44500000000001,0.7747433662599263,0.75,58.08375000000001,1.0329911550132351,True
6.837688684463501,heart_0.75x,76,77.22825000000002,0.7769177729652036,0.75,57.921187500000016,1.0358903639536048,True
7.917562246322632,heart_0.75x,76,77.04401250000002,0.7787756381457934,0.75,57.78300937500002,1.0383675175277245,True
8.878058195114136,heart_0.75x,76,76.88741062500003,0.7803618240265062,0.75,57.66555796875002,1.0404824320353416,True
10.078465938568115,heart_0.75x,77,76.90429903125002,0.7801904543154218,0.75,57.678224273437515,1.040253939087229,True
10.91667890548706,heart_0.75x,77,76.91865417656251,0.7800448492282941,0.75,57.688990632421884,1.0400597989710587,True
11.8771493434906,heart_0.75x,78,77.08085605007814,0.7784033944955023,0.75,57.81064203755861,1.0378711926606696,True
12.837073802947998,heart_0.75x,78,77.21872764256642,0.7770135798886864,0.75,57.914045731924816,1.0360181065182485,True
13.917196273803711,heart_0.75x,78,77.33591849618146,0.7758361336713491,0.75,58.001938872136094,1.0344481782284656,True
15.11737060546875,heart_0.75x,78,77.43553072175425,0.7748381064965566,0.75,58.076648041315686,1.0331174753287422,True
15.837809562683105,heart_0.75x,78,77.52020111349111,0.77399180004911,0.75,58.140150835118334,1.0319890667321465,True
16.91834831237793,heart_0.75x,79,77.74217094646744,0.7717818948137615,0.75,58.30662820985058,1.0290425264183487,True
17.878005266189575,heart_0.75x,80,78.08084530449732,0.7684343037785236,0.75,58.56063397837299,1.024579071704698,True
18.837883472442627,heart_0.75x,80,78.36871850882272,0.7656116004148418,0.75,58.77653888161704,1.020815467219789,True
19.91775631904602,heart_0.75x,80,78.61341073249932,0.7632285565647846,0.75,58.96005804937449,1.0176380754197127,True
20.878849744796753,heart_0.75x,80,78.82139912262441,0.7612146024794169,0.75,59.116049341968306,1.0149528033058892,True
21.837829113006592,heart_0.75x,80,78.99818925423075,0.7595110795123281,0.75,59.24864194067307,1.0126814393497707,True
22.91747236251831,heart_0.75x,77,78.69846086609614,0.7624037286077144,0.75,59.02384564957211,1.0165383048102858,True
24.118708848953247,heart_0.75x,76,78.29369173618173,0.7663452657485598,0.75,58.720268802136296,1.0217936876647462,True
24.83815836906433,heart_0.75x,74,77.64963797575446,0.7727016063968588,0.75,58.23722848181585,1.030268808529145,True
25.917471647262573,heart_0.75x,73,76.9521922793913,0.7797048819890308,0.75,57.71414420954348,1.0396065093187077,True
26.87782597541809,heart_0.75x,73,76.3593634374826,0.7857582528058077,0.75,57.269522578111946,1.0476776704077437,True
27.960458278656006,heart_0.75x,73,75.8554589218602,0.7909780107164978,0.75,56.89159419139516,1.054637347621997,True
29.158331394195557,heart_0.75x,72,75.27714008358117,0.7970547225011635,0.75,56.45785506268588,1.0627396300015512,True
29.880226850509644,heart_0.75x,71,74.635569071044,0.8039062439905467,0.75,55.976676803283,1.0718749919873956,True
30.957978010177612,heart_0.75x,71,74.09023371038741,0.809823332917737,0.75,55.56767528279056,1.0797644438903158,True
31.917784452438354,heart_0.75x,70,73.47669865382929,0.816585408697769,0.75,55.107523990371966,1.0887805449303587,True
32.878424882888794,heart_0.75x,70,72.95519385575489,0.8224225970618411,0.75,54.716395391816164,1.0965634627491214,True
33.95659160614014,heart_0.75x,69,72.36191477739165,0.8291654551234466,0.75,54.27143608304374,1.1055539401645953,True
34.918185234069824,heart_0.75x,69,71.8576275607829,0.8349844273559857,0.75,53.893220670587176,1.1133125698079809,True
35.87921190261841,heart_0.75x,69,71.42898342666547,0.8399951549303604,0.75,53.5717375699991,1.119993539907147,True
36.95794987678528,heart_0.75x,69,71.06463591266565,0.8443017997550364,0.75,53.298476934499234,1.1257357330067153,True
37.917405128479004,heart_0.75x,69,70.7549405257658,0.8479973208111266,0.75,53.066205394324356,1.1306630944148353,True
38.87865853309631,heart_0.75x,69,70.49169944690092,0.8511640444304513,0.75,52.86877458517569,1.134885392573935,True
39.95772933959961,heart_0.75x,69,70.26794452986579,0.853874414591683,0.75,52.70095839739934,1.1384992194555772,True
40.917118310928345,heart_0.75x,69,70.07775285038592,0.8561918377733708,0.75,52.55831463778944,1.1415891170311612,True
41.87906074523926,heart_0.75x,70,70.06608992282803,0.8563343561212708,0.75,52.54956744212102,1.1417791414950278,True
43.19787955284119,heart_0.75x,70,70.05617643440382,0.8564555340267564,0.75,52.54213232580287,1.1419407120356753,True
43.917582273483276,heart_0.75x,70,70.04774996924326,0.8565585622142746,0.75,52.53581247693244,1.142078082952366,True
44.879207372665405,heart_0.75x,70,70.04058747385676,0.856646155665035,0.75,52.53044060539257,1.1421948742200467,True
45.958866357803345,heart_0.75x,70,70.03449935277825,0.8567206241850548,0.75,52.52587451458369,1.142294165580073,True
46.918426513671875,heart_0.75x,71,70.17932444986151,0.8549526583554682,0.75,52.63449333739614,1.1399368778072907,True
48.11817121505737,heart_0.75x,71,70.30242578238229,0.8534556145434734,0.75,52.72681933678672,1.1379408193912977,True
48.95780611038208,heart_0.75x,71,70.40706191502494,0.8521872432685043,0.75,52.805296436268705,1.136249657691339,True
49.91833209991455,heart_0.75x,71,70.4960026277712,0.8511120881109874,0.75,52.87200197082841,1.1348161174813163,True
50.87907385826111,heart_0.75x,71,70.57160223360552,0.8502003369767419,0.75,52.92870167520414,1.1336004493023224,True
51.95903921127319,heart_0.75x,71,70.63586189856468,0.8494268829926912,0.75,52.97689642392351,1.1325691773235882,True
52.9184672832489,heart_0.75x,71,70.69048261377998,0.8487705527179972,0.75,53.01786196033498,1.1316940702906628,True
53.87902355194092,heart_0.75x,71,70.73691022171298,0.8482134689222369,0.75,53.05268266628473,1.1309512918963158,True
54.95865511894226,heart_0.75x,74,71.22637368845602,0.8423845956617116,0.75,53.419780266342016,1.123179460882282,True
55.91855239868164,heart_0.75x,74,71.64241763518761,0.8374926751568841,0.75,53.73181322639071,1.1166569002091786,True
57.117305278778076,heart_0.75x,74,71.99605498990947,0.8333789956742663,0.75,53.997041242432104,1.111171994232355,True
57.95896577835083,heart_0.75x,74,72.29664674142305,0.8299140099069413,0.75,54.222485056067285,1.106552013209255,True
58.91819143295288,heart_0.75x,74,72.55214973020959,0.8269913465433393,0.75,54.4141122976572,1.1026551287244524,True
59.88054823875427,heart_0.75x,74,72.76932727067815,0.8245232194715719,0.75,54.57699545300861,1.0993642926287626,True
